Grado,POBTOT_BC,PROM_HNV_BC
Primaria,1.306011992,0
Primaria,1.90231005,0.927623138
Primaria trunca,1.90231005,1.181563055
Primaria,2.597772995,1.578779943
Primaria,3.421142295,1.691867163
Primaria,3.396450511,1.226968426
Primaria,4.683259841,1.270880677
Primaria,5.138220549,1.374771764
Primaria,3.316191066,1.702426457
Primaria trunca,3.993422673,1.278061524
Primaria,5.03641578,1.313401568
Primaria,2.412878417,0.830596585
Primaria,4.552994305,1.374771764
Primaria,5.315717516,1.270880677
Primaria,3.330272376,1.00030762
Primaria,6.083764005,1.323825317
Primaria,3.660800364,1.477471841
Primaria trunca,3.099066523,1.427087009
Primaria,4.153599335,1.458794032
Primaria,2.234822631,1.520090993
Primaria,5.603688949,1.361372298
Primaria trunca,4.99531432,1.449358826
Primaria,5.142482251,1.278061524
Primaria,4.977250487,1.427087009
Primaria,3.571635424,1.449358826
Primaria,3.760483911,1.208237209
Primaria,2.299089791,1.870836194
Primaria,5.295567367,1.267275796
Primaria,5.392660831,1.267275796
Primaria trunca,2.919184899,1.181563055
Primaria,4.818522294,1.364734593
Secundaria,2.744457462,0.908795244
Secundaria,7.448021136,1.118501539
Secundaria,2.299089791,1.394626303
Secundaria,5.37888657,1.181563055
Primaria trunca,1.659178241,1.520090993
Primaria trunca,2.358194492,0.894491454
Primaria trunca,3.870496731,1.344434539
Primaria,2.000112052,1.048020797
Secundaria,2.807714735,1.089936323
Primaria,5.43280918,1.344434539
Primaria,4.083070212,1.423875484
Primaria trunca,3.301800263,1.439858144
Primaria,4.721053523,1.219507466
Secundaria,1.501912842,1.910004933
Primaria,3.058370539,1.245440562
Primaria,4.40216201,1.702426457
Primaria trunca,1.501912842,2.216293045
Primaria trunca,2.086754338,1.004718045
Primaria trunca,3.846328444,1.439858144
Primaria,4.67005593,1.313401568
Primaria,2.086754338,1.327282089
Primaria trunca,4.322370847,1.29937669
Primaria trunca,2.000112052,2.01940016
Primaria,4.712879068,1.344434539
Primaria trunca,2.597772995,1.13455091
Primaria,3.617792274,1.085804493
Primaria,2.837311238,1.274475901
Primaria trunca,3.330272376,1.505020863
Primaria trunca,1.501912842,1.791597778
Primaria,4.67005593,1.309909008
Primaria trunca,4.026351678,1.458794032
Primaria trunca,3.660800364,1.615638269
Primaria,1.501912842,0.973526213
Primaria,3.370781036,1.537960545
Primaria,5.485599473,1.334169206
Secundaria,2.463735744,1.477471841
Primaria trunca,2.807714735,1.546809412
Secundaria,2.086754338,1.30289662
Primaria trunca,2.744457462,1.223243158
Primaria trunca,1.790213214,1.417429676
Primaria,2.637393466,1.064948093
Primaria trunca,2.164451056,1.520090993
Primaria trunca,2.164451056,1.181563055
Primaria trunca,1.90231005,1.741333462
Primaria,2.086754338,0.927623138
Secundaria,2.992328459,1.252758585
Primaria,3.208144321,1.256402655
Primaria,3.571635424,1.384735284
Primaria trunca,1.790213214,1.520090993
Primaria,4.691888184,1.245440562
Primaria,2.968806696,1.215761286
Primaria,3.099066523,1.234387937
Primaria,2.412878417,1.048020797
Primaria,3.511414706,1.354622588
Preparatoria,3.408914121,1.267275796
Primaria trunca,2.555818145,1.520090993
Primaria,2.637393466,0.927623138
Primaria trunca,3.208144321,1.808777919
Secundaria,2.463735744,1.477471841
Primaria trunca,2.674916838,1.458794032
Primaria trunca,2.234822631,1.852026875
Primaria,3.191159381,1.743889517
Primaria,4.316820049,1.549746501
Primaria,5.437183916,1.38804029
Primaria,4.003016971,1.468164723
Primaria,4.940927777,1.430291
Primaria,4.480539418,1.433487494
Primaria trunca,1.659178241,2.01940016
Primaria,3.581140043,1.477471841
Primaria,4.761427865,1.465048269
Primaria,4.17889751,1.567239418
Primaria,3.882231452,1.57013356
Primaria,3.685258263,1.558520566
Primaria,4.115460181,1.632326378
Primaria,1.790213214,1.361372298
Secundaria,2.086754338,0.725577031
Primaria,3.921608198,1.351235081
Primaria,4.251948309,1.517090116
Primaria trunca,3.456495985,1.662413019
Primaria,4.375107857,1.584514428
Primaria,4.08721713,1.540916462
Primaria,3.224705245,1.245440562
Primaria,2.710546369,1.584514428
Primaria,3.738856108,1.407703493
Primaria,3.693202957,1.673195288
Primaria trunca,3.370781036,1.384735284
Primaria,2.000112052,1.520090993
Primaria,3.287086635,1.29937669
Primaria trunca,2.164451056,1.468164723
Primaria trunca,2.234822631,1.520090993
Primaria,3.561986224,1.546809412
Primaria,2.744457462,1.764173343
Primaria,4.325126258,1.720716733
Primaria trunca,2.086754338,1.852026875
Primaria trunca,3.344056723,1.635088435
Primaria trunca,3.55218816,1.154342408
Primaria,3.490008315,1.384735284
Primaria trunca,2.674916838,0.973526213
Primaria,3.983672621,1.341021411
Primaria trunca,1.790213214,2.275906646
Primaria,2.597772995,1.427087009
Primaria,2.968806696,1.417429676
Sin escolaridad,1.659178241,2.01940016
Secundaria,1.90231005,1.520090993
Primaria,2.674916838,1.219507466
Primaria,2.919184899,1.212004555
Primaria,4.530509508,1.381422222
Primaria,3.760483911,1.699794056
Primaria trunca,4.066186703,1.449358826
Primaria,2.463735744,1.948135303
Primaria,3.916136806,1.534998293
Primaria trunca,2.710546369,1.715515126
Primaria trunca,1.659178241,1.791597778
Primaria trunca,2.164451056,1.443032374
Primaria trunca,3.240862021,1.57013356
Primaria,2.89295941,1.635088435
Primaria,2.992328459,1.573021677
Primaria,3.753358144,1.461924717
Primaria trunca,1.501912842,2.390091572
Primaria,2.299089791,1.520090993
Primaria trunca,2.865695503,1.219507466
Primaria trunca,1.659178241,1.361372298
Primaria trunca,1.790213214,1.948135303
Primaria trunca,1.501912842,1.791597778
Primaria,2.000112052,1.417429676
Primaria,3.11852702,1.030871661
Primaria trunca,2.234822631,2.261672389
Primaria,2.463735744,1.048020797
Primaria,3.408914121,1.534998293
Secundaria,2.511249635,1.00030762
Primaria,2.000112052,1.520090993
Primaria trunca,2.358194492,0.725577031
Primaria,1.90231005,1.707676533
Primaria trunca,3.079025749,1.741333462
Primaria trunca,3.137438665,1.341021411
Primaria trunca,2.086754338,1.593072026
Primaria,4.057561689,1.514082695
Primaria trunca,2.358194492,1.748987804
Primaria,2.412878417,1.791597778
Primaria,2.597772995,1.662413019
Primaria,2.164451056,1.57013356
Primaria trunca,2.086754338,1.520090993
Primaria trunca,1.90231005,2.07115483
Primaria trunca,2.358194492,1.520090993
Secundaria,2.164451056,1.181563055
Primaria,4.887235079,1.746440959
Primaria,4.571061031,1.55560205
Primaria trunca,4.503077682,1.759129576
Primaria,5.040869814,1.593072026
Primaria trunca,4.119387026,1.898595209
Primaria,3.330272376,1.75153007
Primaria,5.03641578,1.575903796
Primaria,4.107527332,1.601577287
Primaria trunca,4.359791028,1.835363268
Primaria,3.626632269,1.520090993
Primaria trunca,3.643948456,2.002442626
Primaria trunca,4.69045958,1.69715672
Primaria trunca,4.175349607,1.707676533
Primaria trunca,4.411689121,1.601577287
Primaria trunca,2.086754338,2.169482701
Primaria trunca,4.314024414,1.723310357
Primaria,4.41404611,1.738772775
Primaria,3.55218816,1.710294248
Primaria,4.333313997,1.646082396
Primaria,4.588557546,1.540916462
Primaria,3.978737655,1.670507484
Primaria trunca,3.456495985,1.80389045
Primaria,4.03543658,1.686557625
Primaria trunca,4.030911393,1.776704761
Primaria,3.840134213,1.707676533
Primaria,4.251948309,1.407703493
Primaria,3.433143426,1.534998293
Primaria,3.870496731,1.270880677
Primaria,5.631028541,1.226968426
Primaria,3.927030659,1.241766492
Primaria,3.808188788,1.200670413
Primaria,4.668568929,1.270880677
Primaria,2.000112052,0.973526213
Primaria trunca,2.000112052,1.181563055
Primaria,4.572835765,1.114458515
Primaria,4.794287103,1.341021411
Primaria,3.099066523,1.344434539
Primaria,1.306011992,1.520090993
Primaria,2.412878417,1.181563055
Primaria trunca,1.306011992,2.01940016
Primaria trunca,2.086754338,1.520090993
Primaria,4.146166517,1.537960545
Primaria trunca,2.865695503,1.110403056
Primaria,4.715617588,1.185406552
Primaria,4.794287103,1.427087009
Primaria trunca,2.164451056,1.728483342
Primaria,4.509070326,1.543866075
Primaria,3.808188788,1.285204187
Primaria trunca,2.000112052,0.725577031
Primaria,1.306011992,1.791597778
Primaria trunca,1.659178241,1.791597778
Primaria,2.086754338,1.048020797
Primaria,3.11852702,1.501986959
Primaria,1.790213214,1.520090993
Primaria,1.790213214,1.361372298
Secundaria,1.90231005,1.520090993
Secundaria,2.511249635,1.468164723
Primaria,3.635349926,1.414195317
Primaria,2.000112052,1.520090993
Primaria trunca,2.637393466,1.604400862
Primaria,5.118271226,1.085804493
Secundaria,1.790213214,0.894491454
Primaria trunca,1.790213214,1.520090993
Primaria trunca,3.03706367,1.604400862
Primaria,4.146166517,1.452511122
Primaria,4.039927738,1.417429676
Primaria,2.358194492,1.88709415
Primaria trunca,2.086754338,1.520090993
Primaria,3.669059571,1.640596224
Primaria trunca,1.659178241,1.870836194
Primaria trunca,4.291156537,1.854391607
Primaria trunca,3.54223676,1.791597778
Primaria,2.865695503,1.791597778
Primaria,4.467853432,1.532029678
Primaria,2.000112052,0.580629749
Primaria trunca,3.03706367,1.898595209
Primaria trunca,1.501912842,0.725577031
Primaria trunca,2.597772995,2.01940016
Primaria,3.467862138,1.587372819
Primaria,4.322370847,1.587372819
Secundaria,2.086754338,0.927623138
Primaria,2.000112052,0.973526213
Primaria trunca,2.412878417,1.102254504
Primaria trunca,3.521855035,1.656990615
Primaria,3.500801004,1.468164723
Primaria,1.501912842,2.390091572
Primaria,1.790213214,2.545935585
Primaria,4.223161906,1.241766492
Primaria trunca,3.876392311,1.189238969
Primaria,3.801595551,1.474376475
Primaria trunca,2.358194492,1.870836194
Primaria,3.099066523,1.381422222
Sin escolaridad,3.058370539,2.121140638
Sin escolaridad,3.963685305,1.549746501
Primaria,3.833876737,1.30289662
Primaria,4.480539418,1.495899021
Primaria,3.858532,1.465048269
Primaria trunca,3.948247562,1.344434539
Primaria trunca,2.299089791,1.458794032
Primaria trunca,4.302703979,1.670507484
Primaria trunca,2.086754338,1.965736267
Primaria,4.336017474,1.196870832
Primaria,2.776802513,1.30289662
Primaria trunca,2.000112052,1.965736267
Primaria trunca,1.790213214,1.181563055
Sin escolaridad,1.501912842,1.520090993
Primaria,4.021756928,1.371434282
Primaria trunca,2.412878417,2.048608621
Primaria trunca,2.637393466,0.918243567
Primaria,2.463735744,1.30289662
Primaria,3.015064485,1.629558847
Primaria trunca,3.208144321,1.361372298
Primaria,3.916136806,1.561432948
Primaria,2.358194492,1.870836194
Primaria trunca,2.555818145,1.520090993
Primaria,2.637393466,1.604400862
Primaria,3.316191066,1.162176907
Primaria,4.026351678,1.410953269
Primaria,4.44827166,1.505020863
Secundaria,4.465710997,1.158265447
Primaria,2.89295941,1.474376475
Secundaria,1.306011992,0
Primaria,5.106046567,1.30289662
Primaria,4.539988761,1.458794032
Primaria,3.78819356,1.417429676
Primaria,3.833876737,1.361372298
Primaria,4.17889751,1.595912894
Primaria,4.146166517,1.381422222
Primaria,4.454874812,1.575903796
Primaria,4.406945557,1.417429676
Primaria trunca,2.234822631,1.707676533
Primaria,4.127163223,1.358001645
Primaria,4.160939335,1.637845043
Primaria,4.048809909,1.461924717
Primaria,3.511414706,1.5080481
Primaria,4.443826228,1.505020863
Preparatoria,1.790213214,1.593072026
Primaria,4.673017848,1.492844923
Primaria,4.127163223,1.461924717
Primaria,3.208144321,1.397907394
Primaria,4.264297818,1.347839081
Primaria,4.026351678,1.38804029
Primaria,1.90231005,1.520090993
Primaria trunca,1.501912842,2.216293045
Primaria,2.299089791,1.417429676
Primaria,2.776802513,1.894005833
Primaria,4.264297818,1.230683332
Primaria,4.219873652,1.477471841
Primaria,2.89295941,1.615638269
Secundaria,4.203148221,1.455656179
Primaria,3.456495985,1.16607686
Primaria,3.058370539,1.593072026
Primaria,3.921608198,1.439858144
Primaria,3.079025749,1.230683332
Primaria,2.234822631,2.01940016
Primaria,3.240862021,1.643342
Secundaria,2.555818145,1.13455091
Primaria,2.744457462,1.520090993
Primaria trunca,1.790213214,1.791597778
Primaria,2.234822631,1.662413019
Primaria,3.490008315,1.098161242
Primaria,2.358194492,1.327282089
Primaria,4.783555602,1.38804029
Primaria,4.346705603,1.401180595
Primaria,3.635349926,1.114458515
Primaria,4.305555033,1.65427152
Primaria,4.439345515,1.323825317
Primaria trunca,2.412878417,1.126550609
Primaria,3.953437466,1.344434539
Primaria trunca,4.305555033,1.410953269
Primaria,4.997729738,1.495899021
Primaria,5.937489612,1.430291
Primaria,3.383742604,1.546809412
Primaria trunca,3.888015183,1.461924717
Primaria trunca,1.501912842,1.181563055
Primaria,5.177614608,1.465048269
Primaria trunca,4.346705603,1.471274113
Primaria,3.652430945,1.420656386
Primaria,4.46998774,1.590225343
Primaria,2.000112052,1.870836194
Primaria,1.90231005,0.894491454
Primaria trunca,4.251948309,1.430291
Primaria,4.705971745,1.492844923
Primaria,3.626632269,1.465048269
Primaria trunca,3.808188788,1.423875484
Primaria,5.289268639,1.455656179
Primaria,4.503077682,1.501986959
Primaria,5.125217193,1.430291
Primaria trunca,2.000112052,0.927623138
Primaria,3.396450511,1.62122318
Primaria,6.422516969,1.2923091
Primaria,4.918048946,1.449358826
Primaria trunca,2.358194492,1.578779943
Primaria,4.626813241,1.334169206
Primaria,4.5070799,1.626785819
Primaria,4.270375198,1.465048269
Primaria trunca,4.146166517,1.501986959
Primaria,4.199744822,1.320359673
Primaria trunca,2.358194492,1.394626303
Primaria,4.427985794,1.384735284
Primaria trunca,4.452682341,1.407703493
Primaria,5.484081758,1.517090116
Primaria,3.701047868,1.374771764
Primaria,4.226431692,1.204459184
Primaria trunca,3.224705245,1.610030895
Primaria trunca,1.790213214,0.973526213
Primaria,3.208144321,1.208237209
Primaria,3.357555905,1.334169206
Primaria,2.674916838,1.468164723
Primaria,5.383770484,1.427087009
Primaria,2.086754338,2.121140638
Primaria,2.164451056,0.855550319
Primaria trunca,3.155830429,1.449358826
Primaria,3.500801004,1.543866075
Primaria trunca,3.357555905,1.549746501
Primaria,3.015064485,1.791597778
Primaria,2.358194492,1.126550609
Primaria,4.119387026,1.371434282
Primaria,4.558476318,1.420656386
Primaria,4.375107857,1.517090116
Primaria,5.136996337,1.288761336
Primaria,4.818522294,1.320359673
Primaria,4.432557106,1.439858144
Primaria,3.840134213,1.543866075
Primaria,4.763931884,1.397907394
Primaria,4.41873089,1.648817432
Primaria,4.734409598,1.281637601
Primaria,3.916136806,1.731062739
Primaria,4.541865409,1.673195288
Primaria,5.109938661,1.483641724
Primaria,4.294065158,1.330730036
Primaria,1.659178241,2.121140638
Primaria,4.733088712,1.5080481
Primaria,4.213240936,1.564339223
Primaria,4.223161906,1.378101063
Primaria,4.809418698,1.347839081
Primaria,3.870496731,1.38804029
Secundaria,3.801595551,1.263661204
Primaria,4.189414038,1.498946356
Sin escolaridad,1.790213214,0
Primaria,2.944445342,1.378101063
Primaria,4.465710997,1.344434539
Primaria,3.973761886,1.720716733
Primaria,4.758912162,1.501986959
Primaria,4.351975758,1.358001645
Primaria,5.223027866,1.368088572
Primaria,2.511249635,1.993889052
Primaria,4.952442153,1.330730036
Primaria,4.520866329,1.407703493
Primaria,4.658045136,1.381422222
Primaria trunca,3.099066523,1.894005833
Primaria,2.358194492,1.394626303
Primaria,4.450481312,1.581650145
Primaria,4.671538896,1.537960545
Primaria,3.561986224,1.204459184
Primaria,4.131013223,1.637845043
Primaria,3.581140043,1.532029678
Secundaria,1.501912842,2.216293045
Primaria,2.358194492,1.081659632
Primaria,2.299089791,1.417429676
Primaria,4.134838246,1.662413019
Primaria,3.54223676,1.410953269
Primaria,1.90231005,1.048020797
Primaria,1.90231005,1.181563055
Primaria,1.90231005,1.181563055
Primaria,4.605517429,1.381422222
Primaria,3.876392311,1.610030895
Primaria,2.086754338,1.635088435
Primaria,3.888015183,1.320359673
Primaria,4.459234333,1.430291
Primaria,1.90231005,1.048020797
Primaria trunca,2.000112052,1.181563055
Preparatoria,2.358194492,1.181563055
Primaria,3.11852702,1.498946356
Secundaria,3.058370539,1.238082304
Primaria,3.876392311,1.295847534
Primaria trunca,2.463735744,0
Primaria,2.555818145,1.361372298
Primaria,3.738856108,1.578779943
Primaria,2.000112052,1.443032374
Primaria,4.681808415,1.401180595
Primaria,2.412878417,1.064948093
Primaria trunca,1.659178241,1.181563055
Primaria,2.412878417,1.394626303
Primaria trunca,2.597772995,1.604400862
Primaria,5.534264605,1.327282089
Primaria,4.6947342,1.270880677
Primaria,4.175349607,1.587372819
Primaria,2.412878417,1.181563055
Primaria,2.299089791,1.615638269
Primaria,2.234822631,1.081659632
Primaria trunca,1.790213214,0.725577031
Primaria trunca,1.790213214,1.443032374
Primaria trunca,2.597772995,0.918243567
Primaria,3.973761886,1.368088572
Primaria,3.490008315,1.38804029
Primaria trunca,2.463735744,1.825753141
Primaria,3.840134213,1.330730036
Primaria,2.234822631,0.725577031
Primaria trunca,1.306011992,1.520090993
Primaria,2.164451056,1.181563055
Primaria,3.893744504,1.578779943
Primaria,4.661072648,1.486716307
Primaria,4.157280798,1.648817432
Primaria,3.963685305,1.643342
Primaria,3.814712137,1.870836194
Primaria,3.608826604,1.361372298
Primaria,3.316191066,1.715515126
Primaria,3.948247562,1.598747973
Primaria trunca,2.511249635,1.662413019
Primaria,4.51891754,1.483641724
Primaria,4.734409598,1.443032374
Primaria,4.232916654,1.564339223
Primaria trunca,3.635349926,1.629558847
Primaria,3.781381765,1.452511122
Primaria trunca,3.921608198,1.786650779
Primaria,3.973761886,1.632326378
Primaria,3.521855035,1.584514428
Primaria,3.801595551,1.452511122
Primaria,3.801595551,1.505020863
Primaria trunca,1.90231005,2.305711628
Primaria trunca,3.301800263,1.670507484
Primaria,4.427985794,1.526073241
Primaria,2.164451056,1.458794032
Primaria,3.921608198,1.754067776
Primaria,2.944445342,1.921324868
Primaria,3.858532,1.844909117
Primaria,3.753358144,1.604400862
Primaria,3.301800263,1.501986959
Primaria,4.192877958,1.543866075
Primaria,2.637393466,1.852026875
Primaria,2.776802513,1.948135303
Primaria,4.793105253,1.465048269
Primaria,3.91061563,1.43667653
Primaria,3.635349926,1.468164723
Primaria,3.893744504,1.648817432
Primaria,3.287086635,1.57013356
Primaria trunca,3.660800364,1.593072026
Primaria,4.157280798,1.62122318
Primaria,3.685258263,1.651547133
Primaria trunca,3.444925472,1.629558847
